index,cafe,review,친절해요,커피가 맛있어요,인테리어가 멋져요,디저트가 맛있어요,매장이 청결해요,음료가 맛있어요,대화하기 좋아요,사진이 잘 나와요,뷰가 좋아요,가성비가 좋아요,집중하기 좋아요
2409,헤이스윗,브라우니 달고 묵직한 맛,0,0,0,1,0,0,0,0,0,0,0
4252,케익다방 건대점,케잌 만들었는데 너무 즐겁게 시간 보내면서 만든것같습니다 좋은추억 만들고 싶으신분들은 같이 만드시면 후회없으실거에요,0,0,0,0,0,0,0,0,0,0,0
3847,카페본나,분위기좋고 커피 피자 하몽 샐러드 도 너무 맛나요 특히 피자도우가 밀가루가 안들어갔다니 근데 이렇게 맛날수있는지 사장님도 친절하시고 또갑니다,1,1,0,1,0,0,0,0,0,0,0
3350,젤라떼리아 징코,다음엔 다른 맛으로 먹어보려고 합니다,0,0,0,0,0,0,0,0,0,0,0
3112,블루제이커피스페이스,커피도 맛있고 베이커리 신메뉴도 언제나 기대 이상이에요 공간도 넘 감각적이고 다녀오면 늘 기분이 좋아서 집에서 먼 카페인데도 굳이굳이 찾아갑니다,0,1,0,1,0,0,0,0,0,0,0
1116,세네동커피,옥인동에 몇 안되는 괜찮은 카페 매번 사람이 너무 많아서 들어가기 힘들지만 컬러풀한 인테리어 괜찮은 아메리카노가 있다,0,1,1,0,0,0,0,0,0,0,0
171,H라운지,후기가좋아 아이들데리고 갔는데 완전 성공했어요 주문한거 모두 다 맛있었고 의외로 매장이 넓었어요 곳곳 인테리어 구경하는 재미도 쏠쏠하고 친구들끼리 생파하기에도 좋고 단둘이 데이트하기도 좋을듯해요,0,0,1,0,0,0,0,0,0,0,0
273,포비브라이트 광화문점,뷰도 뷰지만 커피도 맛있어요 커피는 산미를 여쭤보셔서 없는 걸로 해달라고 했는데 고소하니 맛있었고 베이글은 데워주시는데 따뜻 하니 더 맛있더라구요,0,1,0,1,0,0,0,0,1,0,0
2907,마이버터드림,친구따라 갔는데 엄청 유명한데라고 하더라구요 케익은 작지만 식감도 다양하고 맛있었어요 친구왈 딸기버튼이 래요,0,0,0,1,0,0,0,0,0,0,0
3148,보다미,홍국쌀로 만들어서 붉은색이 도는 예쁜 식빵이랑 쌀베이글을 샀어요 쌀베이글은 반미처럼 겉은 바삭한 느낌이 좋아서 한입 물고는 바로 다 쓱싹 넘 맛있어요 쌀베이글 홍국쌀식빵은 오늘은 엄마에게 양보,0,0,0,1,0,0,0,0,0,0,0
2131,모베터블루스,남자사장님 무뚝뚝 사과차 자몽차 맛있어요,0,0,0,0,0,1,0,0,0,0,0
2373,카페코지 성대점,역시 초코칩코코넛 스무디는 최고였다 단호박코코넛라떼도 호박맛 많이나서 너무 맛있어요,0,1,0,0,0,1,0,0,0,0,0
4099,힘이나는커피생활 성수연무장점,이따금씩 가요 점심시간 때 문전성시 와,0,0,0,0,0,0,0,0,0,0,0
1164,어리틀케틀,봄날에 어울리는 따뜻한 느낌의 신상 카페 서촌을 걷다 외관이 눈에 띄어서 들렀어요 다양한 쁘띠갸또가 예쁘게 디피되어 있어요 메뉴를 보면 차에도 신경을 많이 쓰신 게 느껴져요 테이블이 많지 않은 대신 여유롭게 즐길 수 있어요 다음에는 품절됐었던 디저트도 예약해서 포장해 가야겠어요 화장실까지 안에 있어서 편하고 좋았습니다,0,0,1,1,0,0,0,0,0,0,0
1859,스페이스 코르,넓고 쾌적하고 동네에 이런 카페가 있는 걸 이제라도 알게되어 정말 다행이에요 숨겨진 조용한 좌석들이 많아서 공부하기에도 좋고 넓고 쾌적해서 재택근무 할 맛이 납니다 전에 오면 커피도 원이라 스페이스 코르 근처 사는게 정말 축복이에요,0,0,1,0,0,0,0,0,0,0,1
1706,수수커피 디타워점,바닐라빈라떼 두유 노네임블렌드 여윽시 맛있오요 두유로 바꿔서 포만감도 있어요 아쉬운건 양 이거슨 제 욕 심 아아 수수블렌드 전 산미를 싫어하는데 오 놉 산미 확 옵니다 달달 디져트랑 잘맞을듯요 바스크치케 어제 강남 타 워점 갔다가 너무 맘에 들어서 왔는데요 찾기가 어려워요 차근차근 찾으세요 층이고 올라가는 에스컬레이터 옆에 작게,0,1,0,0,0,1,0,0,0,0,0
2105,카페 오르다,낙산공원 올라가는 길 옆에 있는 카페예요 이야기를 나누기에도 집중 하기에도 좋은 아늑한 카페랍니다,0,0,0,0,0,0,1,0,0,0,1
3731,미디엄스톤 성수점,푸른색감을 잘 살린 인테리어는 물론 디저트가 너무 맛있었습니다 번창하세요,0,0,1,1,0,0,0,0,0,0,0
4349,알렉산더플라츠,음료도 맛있고 크로플 진짜 바삭하고 맛있어요 분위기도 좋아서 다음에 또 올게요,0,0,1,1,0,1,0,0,0,0,0
108,뮬랭 듀 몽드,쌀식빵이라 그런지 쫄깃쫄깃하고 맛있네요,0,0,0,1,0,0,0,0,0,0,0
1901,을지로 문덕 커피,을지로에 있는 문덕커피 을지 문덕 마감시간 시 시에 방문했는데 핫플이네요 사람들이 많아요 파인애플빙수 맛이 예상가 지만 너모 커여워서 시켰습니다 원 입니다 커피명장이라 커피맛이 궁금하지만 그것은 다음에 방문하는걸로 엄청 친절하셔 요 푹신한 쿠션이 있어 편하게 대화가능합니다 네이버영수증이나 인스타그램 이벤트 있어요 다쿠아즈 얻을수 있어요 짱짱 맨,0,0,0,0,0,0,0,0,0,0,0
2585,헤이커피,딸기케이크가 완전 맛있어요 시트는 촉촉하고 딸기는 푸짐하고 얼그레이티도 너무 달지 않고 딱 맛있었어요 사진찍기도 너무 좋고 매장도 넓어서 쾌적했어요 다음에 또 올게요,0,0,1,1,0,0,0,1,0,0,0
2285,무던,한적한 분위기 맛좋은 젤라또,0,0,0,1,0,0,0,0,0,0,0
1736,종로3가 카페 솜붕아 본점,미니붕어빵이 너무 귀엽고 크림치즈로 먹었는데 맛있네요 그리고 시그니쳐 메뉴인 솜붕어라떼를 마셨는데 달달하니 맛있었어요 테이크아웃만 되는 매장이에요 귀여운 붕어빵은 붕어빵 좋아하는 이웃에게도 나눠줬어여,0,1,0,1,0,0,0,0,0,0,0
3571,마호가니 sfc점,개방과 폐쇄가 공존하는 공간 믿고 먹는 마호가니 커피와 베이커리,0,1,0,1,0,0,0,0,0,0,0
3692,빙봉,엔초비 파스타 츄쳔 뷰좋고 음식맛있고 토요일날 빨리열고 베스트다 다만 에그베네딕트는 진짜 별루였다 이정도면 거의 완 숙이랄까,0,0,0,0,0,0,0,0,1,0,0
2318,카페키이로,벚꽃몽블랑 딸기가 정말 싱싱하고 달았어요 말차시트위에 딸기를 얹고 그위에 생크림 벚꽃맛크림이 올라간것같았습니당,0,0,0,1,0,0,0,0,0,0,0
338,빅토리아베이커리 서촌,인테리어 아기자기하니 넘 예뻐요 구경하는 재미,0,0,1,0,0,0,0,0,0,0,0
4283,골든라이언,판나코타가 맛있어욤,0,0,0,1,0,0,0,0,0,0,0
270,포비브라이트 광화문점,베이글 지나가다 구매 맛은 포비라 믿먹 그린하다 라는 평 보고 왔는데 생각보다 작은 공간이고 건물 안이라 좀 답답함 무 엇보다 자체생산이 아닌 포비 공장형 기본 제품만 있어서 아쉬움 직원분은 친절,1,0,0,0,0,0,0,0,0,0,0
3033,카페 스파츠,별점 점 맛있어요 분위기도 굿,0,0,1,0,0,0,0,0,0,0,0
462,와프,매장은 좁은데 너무 예뻐요,0,0,0,0,0,0,0,0,0,0,0
2123,모자이크 베이커리 율곡점,인생베이커리집 찾았어요 레몬케이크랑 치즈바스크케이크 너무 맛있어요 사장님도 친절하시고 분위기가 따뜻 해서 여유롭고 좋아요 특히 포장이 너무 예뻐서 선물용으로도 아주 좋을듯 합니다 모자이크베이커리 자주 올게요 오전 에 오시면 포슬포슬 빵 맛난 식빵에 크루아상까지 모자이크 베이커리 최고,0,0,0,1,0,0,0,0,0,0,0
2108,카페 오르다,첨 방문했는데 사장님 친절하세요 아기자기 카페인듯요,1,0,1,0,0,0,0,0,0,0,0
2453,몰리다.,커피랑 베이커리 다 맛있고 인테리어도 너무 예뻐서 분위기 있어요 베이커리 맛집 뷰맛집 자주 올거같아요,0,1,0,1,0,0,0,0,0,0,0
4188,BNHR,크로플 맛집이고 여기는 원두를 고소 한 것도 선택할 수 있어 좋았습니다 산미 있는 원두는 싫어해서요 멍멍이라고 들어올 수 있는지 동반한 분 도 봤습니다 맛있어요 와이드 창 과 높은 층고 인스타 사진 존도 있어요,0,0,1,1,0,0,0,0,0,0,0
493,안녕 제제,와 진짜 맛있어요 두번째 배달로 먹네요 에그타르트 개맛남,0,0,0,1,0,0,0,0,0,0,0
2620,모리셔스브라운 대학로마로니에공원점,맛있게 잘 마셨어요,0,0,0,0,0,0,0,0,0,0,0
1193,소설원,밖에서 볼땐 작아보였는데 내부 공간이 꽤 넓어요 좌석이 여러 스타일로 있어서 원하는 공간에 앉는 재미가 있을 것 같아요 홍제동에 인테리어가 예쁜 카페가 생겨서 좋아요 녹차라떼도 많이 안 달고 맛있어요,0,0,1,0,0,1,0,0,0,0,0
4033,바즈,카페 너무 이쁘고 깔끔해요 자주올꺼같아요,0,0,1,0,0,0,0,0,0,0,0
3654,카페드로우지,추천받고 방문한 곳인데 진짜 진짜 좋아요 음식은 말모 완전 완전 맛있구요 루프탑은 무조건 이용하세요 너무 예쁘고 사진도 잘나 와요 반려견동반카페 왕 추천드립니다 강아지랑 함께 편하게 식사했어용 직원분들도 다 친절하시구 인테리어도 최고 한남점도 곧 방문 예정입니다,1,0,1,1,0,0,0,0,1,0,0
1432,COF,커피는 괜찮은데 고기집 카페라 저녁엔 고기 냄새가 좀 있습니다,0,1,0,0,0,0,0,0,0,0,0
740,어라운드 시소,크림 맛집인가요 시그니처메뉴 맛있습니다 크로플이랑 먹기엔 좀 달지만 당충전 짱이에오 바로 근처에 타로 볼 수 있는 곳 할인도 해주니 정말 좋네요,0,0,0,1,0,0,0,0,0,0,0
71,타이드워터,서촌에 이쁜 카페가 요즘 없어서 너무 고민이였는데 간만에 이쁜 공간을 찾아서 좋아요 젊은 친구들이 많아서 저도 같이 젊어지는거 같아서 뿌듯해요 별점 점,0,0,1,0,0,0,0,0,0,0,0
2060,브알라 Cafe 대학로,진따 맛있음 막 대단하지 않을지 몰라도 시원하고 텁텁한 느낌없어요 왜 그 아이스크림먹고 목마른 느낌 소금아이스크림은 적당히 단 짠해서 좋고 초코는 코코볼 우유맛나서 행복함,0,0,0,1,0,0,0,0,0,0,0
4338,로우커피스탠드,저렴한 가격에 먹기 좋아요 살짝 산미가 강해요,0,0,0,0,0,0,0,0,0,1,0
1817,25그램,진짜 또올래요 너무 좋아요,0,0,0,0,0,0,0,0,0,0,0
2276,리본윈도우,좋은 재료의 신선한 샐러드가 먹고 싶어서 찾아갔는데 잘 먹고 왔네요 친절하시고 음식도 맛있어서 또 방문 하고 싶어요,1,0,0,0,0,0,0,0,0,0,0
4314,푸르너스가든 서울숲,모기 천국입니다 음료 분 만에 받았어요 손님 별로없었어요,0,0,0,0,0,0,0,0,0,0,0
2033,루이스의사물들,화랑 느낌의 예술적인 공간입니다 컵을 직접 고른다는 점이 매력있어요,0,0,1,0,0,0,0,0,0,0,0
4222,오드투스윗,하얀 머랭쿠키 식감이 너무 좋아요 오렌지초코파운드는 상자 열자마자 오렌지 향 폴폴나고 초코파운드 안에도 박혀있어서 쫄깃쫄깃 행복,0,0,0,1,0,0,0,0,0,0,0
2075,두채,비싼데 분위기 좋고 맛있음,0,0,1,0,0,0,0,0,0,0,0
2208,아뻬 서울,꿀을 전문으로 하는 카페라 신선하네요 카페 분위기가 좋아요 꿀케이크는 무난했고 생각보다 안 달았어욥,0,0,1,0,0,0,0,0,0,0,0
2576,타스카페,크로플 맛있어요 바질이 생각보다 향이 세서 무난하게는 카라멜치즈 너무 맛있고 바질은 독특하게 맛있어요,0,0,0,1,0,0,0,0,0,0,0
1289,아나볼릭,인테리어가 너무 이쁘고 커피도 맛있고 크로플도 맛있어요,0,1,1,1,0,0,0,0,0,0,0
4235,애드앤드,여기는 진짜 인테리어 맛집에 아바라가 최고임 굿굿,0,1,1,0,0,0,0,0,0,0,0
2291,낫컴플리트,알바생이 친절하고 좋아요,1,0,0,0,0,0,0,0,0,0,0
2776,위치스커피 파스텔드나따 대학로점,감성이 살아있는 곳 조용하고 대화하기 좋아요,0,0,1,0,0,0,1,0,0,0,1
4,더숲 초소책방,뷰가 좋아 조용히 오전중으로 책 읽고 오려다가 사람이 너무 많아 구석진 바위에 앉아 땀 식히고 갑니다 배고파서 허겁지겁 빵 맛있게 먹었어요,0,0,0,1,0,0,0,0,1,0,0
4306,묘사서울,창가자리 강추드려요 디저트들 넘 맛잇고 특히 바닐라 곰돌이도 넘 맛있고 비쥬얼 폭발 뽕따라떼도 약간 캔디바느낌나고 양갱들도 다 너무 맛있어용 사진도 잘나와서 셀카찍기도 좋은듯,0,1,0,1,0,0,0,1,0,0,0
1026,키미아트,우연히 친구와 평창동에 갔다가 발견한 갤러리 까페 들어가는 입구부터 예술작품들이 인상깊은 장소였습니다 꼭 다시 가보고 싶어요,0,0,1,0,0,0,0,0,0,0,0
3150,보다미,친절하시고 맛있어여,1,0,0,0,0,0,0,0,0,0,0
878,스모어마켓 토이하우스,아이들의 천국이네요,0,0,0,0,0,0,0,0,0,0,0
471,테이스트메이드 TASTEMADE,친절하고 사과에이드 맛도 좋아요,1,0,0,0,0,1,0,0,0,0,0
3452,엘리스파이 신세계본점,친절하고 세일도많이하네요,1,0,0,0,0,0,0,0,0,1,0
3470,서울리스타,음식도 맛있고 매장이 넓어서 좋아용,0,0,1,0,0,0,0,0,0,0,0
72,타이드워터,예쁜 공간 맛있는 커피와 티 달달한 케이크 스윗하고 친절하신 사장님 추천해주신 히든메뉴 와 키위 레몬 믹서 너무 맛있었어요,1,1,0,1,0,1,0,0,0,0,0
2624,로벨리아듀 카페&와인,깔끔하고 친절하고 공간도 좋았어요,0,0,1,0,0,0,0,0,0,0,0
4234,애드앤드,음료도 맛있고 인테리어도 너무 예뻐요,0,0,1,0,0,0,0,0,0,0,0
3727,미디엄스톤 성수점,블루에이드 먹었는데 너무 달지도 않고 밥 먹고 입가심하기 딱 좋았어요 그리고 크로플 너무 맛있어요 바삭한데 부드럽고 루프탑에서 먹으니까 분위기 있고 넘 좋아요 제가 갔을 때는 루프탑에 사람이 저희밖에 없어서 여유롭게 시간 잘 보내고 갔습니다,0,0,1,1,0,1,0,0,0,0,0
506,골프인에스프레소,토스트가 진짜 맛있어요,0,0,0,1,0,0,0,0,0,0,0
3711,메종 파이프그라운드,매장 인테리어가 굉장히 독특해요 첨엔 신식 도서관 열람실인가 했는뎈 이것이 성수 감성 가지 라자냐 아래에 깔린 건 호박 무스인데 조합이 생각보다 좋았어요 에그인헬 옆에 바게트는 회는 기본제공 회부터 추가라고 합니다,0,0,1,1,0,0,0,0,0,0,0
3566,커피쉬,다양한 음료가 있어요,0,0,0,0,0,0,0,0,0,0,0
212,아이사구아,한옥마을에서 내려오면서 발견한 카페 미숫가루도 맛있고 차도 좋고 분의기 있어요,0,0,1,0,0,1,0,0,0,0,0
4345,커피오스,집근처 예쁜카페를 발견했어요 국산팥을 써서 달지 않고 넘 맛있게 먹었어요 팥도 많이 주시고 사장님이 넘넘 친절하시네요,1,0,0,1,0,0,0,0,0,0,0
3120,에스프레소바 오덕새,다 개맛도리 풍경도 좋고 도란도란 얘기하기 좋은 곳,0,1,0,0,0,0,1,0,1,0,0
3881,티룸,산책하다가 우연히 방문한 티룸이에요 시음할 수 있는 공간에 직접 블렌딩한 차 종류와 음료들이 상큼하고 건강해지는 느낌입니다 그리고 바스크 치즈케이크에 소금 뿌려먹는게 독특했어요 의문이었는데 짭짤한 맛이 단맛을 극대화 시켜줘서 더 맛있게 잘먹었습니당,0,0,0,1,0,0,0,0,0,0,0
2668,97.7화씨,황학동 최고의 커피 맛집 매일 매일 들리는 카페 진짜 직접 로스팅을 하셔서 그런지 커피가 너무 맛있어요,0,1,0,0,0,0,0,0,0,0,0
4195,BNHR,아메리카노가 제 입맛에는 안맞네요 가격도 비싸요,0,0,0,0,0,0,0,0,0,0,0
3426,수목티,편히 쉬기 좋은 분위기에요 시원하고 좋았어요,0,0,0,0,0,0,0,0,0,0,0
4287,타타스베이글 성수점,내일 아침에 먹으려고 들어갔는데 베이글 종류 진짜 다양해서 어쩌다보니 개나 고르고 크림치즈 종류도 다양하고 다 맛있어보였지만 제일좋아하는 무화과랑 드라이토마토 골라왔어용 내일 먹을거지만 안먹어봐도 맛있을 각,0,0,0,0,0,0,0,0,0,0,0
3552,리프레시라운지,명동에 조용하게 커피마실수 있는곳,0,0,0,0,0,0,0,0,0,0,1
1836,JW 메리어트 동대문 스퀘어 서울 베이킹 컴퍼니,대박 엄마가 너무 좋아하시고 다들 케이크 너무 이쁘다며 칭찬 받았어요 망고 완전 많고 달지도 않고 정말 맛있어요,0,0,0,1,0,0,0,0,0,0,0
2330,반지만들기 대학로본점,일 기념 은팔찌를 만들러 다녀왔습니다 전화로 가격 문의 드릴 때에도 너무 친절하셨어서 기대하고 갔습니다 선생님께서 칭찬도 많이 해주시고 도와주셔서 이쁘게 잘 만들었습니다,1,0,0,0,0,0,0,0,0,0,0
4115,카페아모렘,가성비 좋고 커피맛은 보통,0,0,0,0,0,0,0,0,0,1,0
514,슬로우포레스트,강쥐 동반 가능한 카페 찾다가 오게 되었어요 시 오픈인데 시 분에 도착해서 밖에서 기다리고잇었는데 청소하시다가 저희 발견 하고 미리 들어와도 된다고 하셧어요 덕분에 잘 쉬다 갑니다,0,0,0,0,0,0,0,0,0,0,0
3555,리프레시라운지,커피도 맛있고 분위기도 좋아요,0,1,1,0,0,0,0,0,0,0,0
1949,차차티클럽 창신점,여기 진짜 최고 분위기도 좋고 인테리어도 예쁘고 차도 정말 맛있어요 책읽기에도 좋고 조곤조곤 대화하기에도 좋은 곳입니다 직접 차 우려서 먹을 수 있는 곳인데 처음이라고 말씀드리면 차 우리는 방법도 알려주세요 곶감 초코 살라미였나 진짜 맛있으니까 꼭 드세요,0,0,1,1,0,1,1,0,0,0,0
4154,바이건 베이커리,맛있어요 가성비좋아요,0,0,0,1,0,0,0,0,0,1,0
2403,오버스토리,저엉말 좋았어요 실내에 식물들도 이쁘구 뷰도 멋있구 심겨진 갈대두 좋았구 커피도 말차 브라우니도 맛있었어요 찾아가기 조금 어렵지만 어머니도 좋아하셨어요 주차가 미숙했는데 주차 안내해주신 분들도 친절하셨구 직원분들두 미남 미녀에 다들 친절하셨어요 여유있는 날 또 찾아가고 싶어요,1,1,1,1,0,0,0,0,1,0,0
1173,타이티 종로통인직영점,보이차 전문이였는데 커피를 마셨네요 기회가 되면 보이차 먹어 보고 싶네요 커피도 괜챦아요,0,1,0,0,0,0,0,0,0,0,0
